post_id,url,title,total_phrase_count,top_phrase,top_phrase_count,all_phrases,priority,note
2026-08-07-storage-auto-4a268b,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-4a268b/,좁은 집 수납 비교｜원룸 정리,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-07-storage-auto-ee20dc,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-ee20dc/,1인 가구 취미 용품 알아보기｜좁은 집 수납,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-07-storage-auto-ffedfc,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-ffedfc/,1인 가구 책 수납 알아보기｜좁은 원룸 책 정리,2,퇴근 후,1,퇴근 후(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-08-cleaning-auto-a279f2,https://honsamnote.co.kr/blog/2026-08-08-cleaning-auto-a279f2/,1인 가구 설거지 비교｜식기세척기 장단점,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-08-cleaning-auto-e0020a,https://honsamnote.co.kr/blog/2026-08-08-cleaning-auto-e0020a/,보풀 제거 알아보기｜옷 보풀,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-08-cleaning-auto-e6a45e,https://honsamnote.co.kr/blog/2026-08-08-cleaning-auto-e6a45e/,세탁기 냄새 알아보기｜세탁기 곰팡이,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-08-cost-auto-123a00,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-123a00/,"혼자 사는 직장인, 매달 새는 통신비 아까울 때! 메이저 vs 알뜰폰, 내게 맞는 후회 없는 선택 가이드",2,혼자 사는 직장인,2,혼자 사는 직장인(2),LOW,일반 수준
2026-08-08-cost-auto-770f4a,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-770f4a/,"혼자 사는 직장인, 답답한 실내 공기, 어떻게 관리해야 할까? 공기청정기 vs 제습기 vs 환기, 내게 맞는 최적의 선택은?",2,퇴근 후,1,퇴근 후(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-08-housing-auto-8b0461,https://honsamnote.co.kr/blog/2026-08-08-housing-auto-8b0461/,"혼자 사는 직장인, 새집 입주 후 당황스러운 전기·가스·수도 명의 변경! 순서대로 해결하고 요금 폭탄 피하는 법",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-08-products-auto-3477b8,https://honsamnote.co.kr/blog/2026-08-08-products-auto-3477b8/,1인 가구 공기청정기 방법｜좁은 집 공기,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-08-products-auto-3f53f6,https://honsamnote.co.kr/blog/2026-08-08-products-auto-3f53f6/,1인 가구 공구 기준｜가정용 공구 세트,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-08-safety-auto-2186aa,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-2186aa/,"혼자 사는 당신, 응급상황 시 내 몸이 말 못 할 때? 비상 의료 정보 카드 vs. 스마트폰 응급 ID, 어떤 대비가 나에게 맞을까?",2,혼자 사는 당신,1,혼자 사는 당신(1); 현실적인 방법(1),LOW,일반 수준
2026-08-08-safety-auto-fcd8d6,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-fcd8d6/,1인가구 응급상황 비용 정리｜늦은 밤 병원,2,혼자 사는 당신,1,혼자 사는 당신(1); 현실적인 방법(1),LOW,일반 수준
2026-08-09-safety-auto-14bba7,https://honsamnote.co.kr/blog/2026-08-09-safety-auto-14bba7/,"혼자 사는 당신, 주방이나 콘센트에서 작은 불이 났을 때: 스프레이형 간이 소화기 vs. 일반 분말 소화기, 나에게 맞는 선택은?",2,현명한 선택,1,현명한 선택(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-09-safety-auto-eb5e4c,https://honsamnote.co.kr/blog/2026-08-09-safety-auto-eb5e4c/,1인 가구 현관문 잠김 방법｜열쇠 분실 대처,2,현실적인 방법,1,현실적인 방법(1); 퇴근 후(1),LOW,일반 수준
2026-08-10-food-auto-d3517e,https://honsamnote.co.kr/blog/2026-08-10-food-auto-d3517e/,"혼자 사는 직장인, 특정 요리 후 남은 '이색 소량 식재료' (고수, 코코넛 밀크 등): 버리지 않고 다음 끼니까지 알뜰하게 해치우는 현실 가이드",2,혼자 사는 직장인,2,혼자 사는 직장인(2),LOW,일반 수준
2026-08-10-housing-auto-4bca9b,https://honsamnote.co.kr/blog/2026-08-10-housing-auto-4bca9b/,"혼자 사는 직장인, 집주인이 내가 사는 집을 팔겠다고? 잦은 방문 요청에도 사생활 지키며 현명하게 대처하는 법",2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-10-lifestyle-auto-1dd1a3,https://honsamnote.co.kr/blog/2026-08-10-lifestyle-auto-1dd1a3/,1인 가구 긴급 연락처 알아보기｜혼자 살 때 비상 연락망,2,혼자 사는 직장인,2,혼자 사는 직장인(2),LOW,일반 수준
2026-08-10-storage-auto-0a8470,https://honsamnote.co.kr/blog/2026-08-10-storage-auto-0a8470/,1인 가구 케이블 정리 알아보기｜충전기 수납,2,퇴근 후,1,퇴근 후(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-10-storage-auto-48f5a4,https://honsamnote.co.kr/blog/2026-08-10-storage-auto-48f5a4/,좁은주방 비교｜싱글기능가전,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-11-cleaning-auto-1ad691,https://honsamnote.co.kr/blog/2026-08-11-cleaning-auto-1ad691/,샤워기 헤드 청소 알아보기｜샤워기 물때,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-11-cleaning-auto-5be420,https://honsamnote.co.kr/blog/2026-08-11-cleaning-auto-5be420/,액체 세제 비교｜캡슐 세제,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-11-food-auto-d47a0f,https://honsamnote.co.kr/blog/2026-08-11-food-auto-d47a0f/,1인 가구 식재료 알아보기｜대용량 과일,2,현실적인 방법,2,현실적인 방법(2),LOW,일반 수준
2026-08-11-housing-auto-a2f088,https://honsamnote.co.kr/blog/2026-08-11-housing-auto-a2f088/,문제성 집 체크리스트｜전월세 계약,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-11-products-auto-056afc,https://honsamnote.co.kr/blog/2026-08-11-products-auto-056afc/,"혼자 사는 직장인, 집 비울 때나 혼자 있을 때 우리 집 보안 걱정된다면? 1인 가구 홈 CCTV vs. 전문 보안 서비스, 내게 맞는 최적의 선택은?",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-11-safety-auto-3045ad,https://honsamnote.co.kr/blog/2026-08-11-safety-auto-3045ad/,칼 베임 기준｜화상,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-12-cleaning-auto-4cf6ca,https://honsamnote.co.kr/blog/2026-08-12-cleaning-auto-4cf6ca/,초파리 없애는 법 알아보기｜주방 초파리,2,혼자 사는 당신,2,혼자 사는 당신(2),LOW,일반 수준
2026-08-12-cleaning-auto-868b91,https://honsamnote.co.kr/blog/2026-08-12-cleaning-auto-868b91/,유리창 닦는법 알아보기｜창문 청소,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-12-food-auto-6ed755,https://honsamnote.co.kr/blog/2026-08-12-food-auto-6ed755/,1인 가구 우유 비교｜혼자 우유,2,현명한 선택,1,현명한 선택(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-12-products-auto-2ee7a1,https://honsamnote.co.kr/blog/2026-08-12-products-auto-2ee7a1/,"혼자 사는 직장인, 매번 장보기 번거롭고 필요한 건 깜빡한다면? 1인 가구 맞춤 구독 박스 vs 직접 장보기, 나에게 딱 맞는 선택은?",2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-12-products-auto-74d817,https://honsamnote.co.kr/blog/2026-08-12-products-auto-74d817/,"혼자 사는 직장인, 냉난방비 아끼고 쾌적한 실내 공기? 서큘레이터 vs. 선풍기, 나에게 딱 맞는 선택은?",2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-12-safety-auto-020b2f,https://honsamnote.co.kr/blog/2026-08-12-safety-auto-020b2f/,배수구 냄새 제거 방법｜싱크대 악취,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-12-safety-auto-15ca61,https://honsamnote.co.kr/blog/2026-08-12-safety-auto-15ca61/,"혼자 사는 당신, 갑자기 정전될 때? 배터리식 비상등 vs. 충전식 자가발전/태양광 비상등, 나에게 맞는 안전 선택은?",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-12-storage-auto-0db620,https://honsamnote.co.kr/blog/2026-08-12-storage-auto-0db620/,원룸 수납 알아보기｜자잘한 부품 정리,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-13-cleaning-auto-7ef0d4,https://honsamnote.co.kr/blog/2026-08-13-cleaning-auto-7ef0d4/,바닥청소 추천 비교｜물걸레 청소법,2,혼자 사는 당신,2,혼자 사는 당신(2),LOW,일반 수준
2026-08-13-food-auto-4b3fa7,https://honsamnote.co.kr/blog/2026-08-13-food-auto-4b3fa7/,1인 가구 과일 비교｜신선 베리,2,혼자 사는 직장인,2,혼자 사는 직장인(2),LOW,일반 수준
2026-08-13-food-auto-f7b0fc,https://honsamnote.co.kr/blog/2026-08-13-food-auto-f7b0fc/,1인 가구 장류 해결 방법｜된장 보관법,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-14-cleaning-auto-0fc7dd,https://honsamnote.co.kr/blog/2026-08-14-cleaning-auto-0fc7dd/,"혼자 사는 당신, 에어컨에서 퀴퀴한 냄새가 나고 시원하지 않다고요? 딱 20분, 필터 청소로 냉방 효율 높이고 전기료 아끼는 현실 솔루션",2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-14-food-auto-950e9e,https://honsamnote.co.kr/blog/2026-08-14-food-auto-950e9e/,혼밥러 말린 식재료 알아보기｜건조 식재료 보관,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-14-products-auto-50ff5a,https://honsamnote.co.kr/blog/2026-08-14-products-auto-50ff5a/,"혼자 사는 직장인, 낮에 배송된 택배 문 앞에 쌓여 불안하다면? 1인 가구 스마트 택배함 vs 무인택배함, 내게 맞는 최적의 선택은?",2,퇴근 후,1,퇴근 후(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-14-safety-auto-f47696,https://honsamnote.co.kr/blog/2026-08-14-safety-auto-f47696/,"혼자 사는 당신, 집 열쇠를 잃어버렸을 때: 빈집털이 걱정 없이 안전하게 대처하고 우리 집 지키는 법",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-14-storage-auto-fcf546,https://honsamnote.co.kr/blog/2026-08-14-storage-auto-fcf546/,"1인 가구 직장인, 좁은 주방 '넘쳐나는 텀블러·물병·도시락 통' 때문에 싱크대 문이 닫히지 않는다면? 깔끔하게 정리하고 위생적으로 쓰는 현실 수납법",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-07-29-cost-1,https://honsamnote.co.kr/blog/2026-07-29-cost-1/,"월급날 한숨만? 1인 가구 직장인의 한 달 고정비, 이대로 따라 하면 무조건 줄어듭니다",1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-07-30-cleaning-31,https://honsamnote.co.kr/blog/2026-07-30-cleaning-31/,혼자 사는 집 청소 해결 방법｜주방 기름때 제거,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-cost-7,https://honsamnote.co.kr/blog/2026-07-30-cost-7/,관리비 절약 알아보기｜관리비 줄이는 법,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-food-11,https://honsamnote.co.kr/blog/2026-07-30-food-11/,식재료보관기간 해결 방법｜냉장고정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-food-12,https://honsamnote.co.kr/blog/2026-07-30-food-12/,남은 음식 활용법 방법｜혼밥 식재료,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-housing-43,https://honsamnote.co.kr/blog/2026-07-30-housing-43/,관리비 항목 알아보기｜관리비 확인법,1,1인 가구 직장인,1,1인 가구 직장인(1),LOW,일반 수준
2026-07-30-housing-46,https://honsamnote.co.kr/blog/2026-07-30-housing-46/,"이사 나가는 1인 가구, 복비·공과금 덤터기 없이 보증금 100% 안전하게 돌려받는 준비",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-housing-47,https://honsamnote.co.kr/blog/2026-07-30-housing-47/,집주인수리책임 방법｜임대차계약,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-housing-49,https://honsamnote.co.kr/blog/2026-07-30-housing-49/,퇴실청소 분쟁 체크리스트｜원상복구 의무,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-housing-69,https://honsamnote.co.kr/blog/2026-07-30-housing-69/,보일러 고장 대처 알아보기｜보일러 수리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-safety-33,https://honsamnote.co.kr/blog/2026-07-30-safety-33/,혼자 아플 때 해결 방법｜비상약,1,혼자 사는 당신,1,혼자 사는 당신(1),LOW,일반 수준
2026-07-30-safety-39,https://honsamnote.co.kr/blog/2026-07-30-safety-39/,여성 1인 가구 안전 체크리스트｜원룸 보안,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-30-storage-20,https://honsamnote.co.kr/blog/2026-07-30-storage-20/,1인 가구 주방 알아보기｜원룸 주방 정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-31-cleaning-74,https://honsamnote.co.kr/blog/2026-07-31-cleaning-74/,세탁기 냄새 알아보기｜세탁기 청소,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-31-housing-71,https://honsamnote.co.kr/blog/2026-07-31-housing-71/,"혼자 사는 집 고장! 집주인이 수리 미룰 때, 내 돈 아끼는 현실적인 해결 순서",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-07-31-safety-72,https://honsamnote.co.kr/blog/2026-07-31-safety-72/,"장기 출장/휴가, 혼자 사는 집을 비울 때 빈집털이, 고지서 폭탄 걱정 없이 안전하게 떠나는 법",1,혼자 사는 당신,1,혼자 사는 당신(1),LOW,일반 수준
2026-08-01-cleaning-auto-48265b,https://honsamnote.co.kr/blog/2026-08-01-cleaning-auto-48265b/,1인 가구 음식물 쓰레기 방법｜음식물 쓰레기 냄새,1,혼자 사는 당신,1,혼자 사는 당신(1),LOW,일반 수준
2026-08-01-cleaning-auto-d3bef1,https://honsamnote.co.kr/blog/2026-08-01-cleaning-auto-d3bef1/,매트리스 청소 알아보기｜침대 위생,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-cleaning-auto-e1e505,https://honsamnote.co.kr/blog/2026-08-01-cleaning-auto-e1e505/,벽 곰팡이 알아보기｜곰팡이 없애는 법,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-cost-auto-8e14b1,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-8e14b1/,"혼자 사는 직장인, 대용량 생필품/식료품, 사야 할까? 말아야 할까? 내게 맞는 구매 기준 3단계",1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-food-auto-8c9a71,https://honsamnote.co.kr/blog/2026-08-01-food-auto-8c9a71/,1인 가구 식용유 보관 알아보기｜식용유 유통기한,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-housing-auto-1c1518,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-1c1518/,"혼자 사는 직장인, 이사 갈 때 대형 폐기물 처리? 시간과 돈 아끼는 3가지 선택 비교",1,혼자 사는 당신,1,혼자 사는 당신(1),LOW,일반 수준
2026-08-01-housing-auto-c039f6,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-c039f6/,전월세 계약 갱신 방법｜묵시적 갱신,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-lifestyle-auto-976633,https://honsamnote.co.kr/blog/2026-08-01-lifestyle-auto-976633/,"1인 가구 직장인, '혼자라서 시간 많지?' 오해에 지쳤다면? 퇴근 후 내 시간 지키는 현명한 거절법",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-products-78,https://honsamnote.co.kr/blog/2026-08-01-products-78/,1인용 밥솥 방법｜밥솥 용량,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-products-auto-d180b4,https://honsamnote.co.kr/blog/2026-08-01-products-auto-d180b4/,1인 가구 해충 비교｜바퀴벌레 없애는 법,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-safety-auto-0466e2,https://honsamnote.co.kr/blog/2026-08-01-safety-auto-0466e2/,"혼자 사는 당신, 집에서 갑자기 쓰러지거나 움직일 수 없을 때? 스마트 응급 호출 시스템, 나에게 정말 필요할까?",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-safety-auto-4f0708,https://honsamnote.co.kr/blog/2026-08-01-safety-auto-4f0708/,"혼자 사는 당신, 늦은 밤 갑자기 정전될 때? 당황하지 않고 안전하게 대처하는 현실적인 방법",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-storage-auto-39ae63,https://honsamnote.co.kr/blog/2026-08-01-storage-auto-39ae63/,1인 가구 수납 알아보기｜원룸 청소 도구 보관,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-storage-auto-499287,https://honsamnote.co.kr/blog/2026-08-01-storage-auto-499287/,원룸 빨래 알아보기｜빨래 건조대,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-storage-auto-4eec70,https://honsamnote.co.kr/blog/2026-08-01-storage-auto-4eec70/,1인 가구 욕실 정리 비교｜원룸 욕실 수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-01-storage-auto-f1fb81,https://honsamnote.co.kr/blog/2026-08-01-storage-auto-f1fb81/,1인 가구 부피 큰 짐 알아보기｜원룸 청소기 수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-03-housing-auto-5b4f05,https://honsamnote.co.kr/blog/2026-08-03-housing-auto-5b4f05/,"혼자 사는 직장인, 이사 당일 보증금 못 받을 위기? 당황 말고 내 돈 지키는 3단계 대처법",1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-03-lifestyle-auto-dfa23e,https://honsamnote.co.kr/blog/2026-08-03-lifestyle-auto-dfa23e/,혼자 명절 방법｜명절 외로움,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-03-safety-auto-273fdf,https://honsamnote.co.kr/blog/2026-08-03-safety-auto-273fdf/,1인 가구 해충 방법｜쥐 퇴치,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-03-storage-auto-747118,https://honsamnote.co.kr/blog/2026-08-03-storage-auto-747118/,1인 가구 주방 정리 방법｜소형 가전 수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-03-storage-auto-9015de,https://honsamnote.co.kr/blog/2026-08-03-storage-auto-9015de/,작은물건수납 알아보기｜케이블정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-04-lifestyle-auto-dabdf3,https://honsamnote.co.kr/blog/2026-08-04-lifestyle-auto-dabdf3/,1인 가구 방문객 해결 방법｜친구 재워주기,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-04-safety-auto-ceca45,https://honsamnote.co.kr/blog/2026-08-04-safety-auto-ceca45/,창문 깨짐 방법｜유리 파편,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-04-storage-auto-06061f,https://honsamnote.co.kr/blog/2026-08-04-storage-auto-06061f/,1인 가구 책상 정리 알아보기｜원룸 케이블 정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-04-storage-auto-225475,https://honsamnote.co.kr/blog/2026-08-04-storage-auto-225475/,1인 가구 테이블 비교｜다용도 테이블,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-05-housing-auto-580e50,https://honsamnote.co.kr/blog/2026-08-05-housing-auto-580e50/,"혼자 사는 직장인, 반려동물 키우고 싶은데 계약 위반 걱정? 집주인과 현명하게 합의하는 3단계",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-05-storage-auto-d93cd5,https://honsamnote.co.kr/blog/2026-08-05-storage-auto-d93cd5/,"1인 가구 직장인, 좁은 원룸 벽면을 효율적으로 쓰고 싶다면? 페그보드 vs. 벽 선반, 내게 맞는 선택 기준 비교",1,1인 가구 직장인,1,1인 가구 직장인(1),LOW,일반 수준
2026-08-06-cleaning-auto-17f2ed,https://honsamnote.co.kr/blog/2026-08-06-cleaning-auto-17f2ed/,1인 가구 세제 기준｜세탁 세제 추천,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-cleaning-auto-ba24cc,https://honsamnote.co.kr/blog/2026-08-06-cleaning-auto-ba24cc/,싱크대 막혔을 때 알아보기｜배수구 뚫는 법,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-cleaning-auto-ff8d39,https://honsamnote.co.kr/blog/2026-08-06-cleaning-auto-ff8d39/,1인 가구 옷 정리 알아보기｜헌 옷 버리기,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-food-auto-38c543,https://honsamnote.co.kr/blog/2026-08-06-food-auto-38c543/,혼자 사는 직장인 냉장고 냄새 알아보기｜냉장고 청소,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-housing-auto-36b1cd,https://honsamnote.co.kr/blog/2026-08-06-housing-auto-36b1cd/,"혼자 사는 직장인, 이사 나갈 때 보증금 깎일까 걱정? 원상회복 범위 알고 당당하게 돌려받는 법",1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-housing-auto-baef02,https://honsamnote.co.kr/blog/2026-08-06-housing-auto-baef02/,바퀴벌레 퇴치 방법｜원룸 바퀴벌레,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-lifestyle-auto-91c019,https://honsamnote.co.kr/blog/2026-08-06-lifestyle-auto-91c019/,혼자 사는 친구 알아보기｜결혼 육아 친구,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-lifestyle-auto-bf4537,https://honsamnote.co.kr/blog/2026-08-06-lifestyle-auto-bf4537/,1인 가구 이별 알아보기｜관계 단절 회복,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-products-auto-5b74f3,https://honsamnote.co.kr/blog/2026-08-06-products-auto-5b74f3/,1인 가구 소음 알아보기｜층간소음 해결,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-products-auto-707d16,https://honsamnote.co.kr/blog/2026-08-06-products-auto-707d16/,1인 가구 인터넷 비용 정리｜와이파이 끊김,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-b04dc4,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-b04dc4/,배수구 막혔을 때 방법｜싱크대 역류,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-d2f981,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-d2f981/,"혼자 사는 당신, 늦은 밤 귀갓길 불안할 때? 호신용 경보기 vs. 스마트폰 호신 앱, 나에게 맞는 선택은?",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-storage-auto-4e768a,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-4e768a/,1인 가구 옷장 비교｜좁은 옷장 수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-storage-auto-53c51c,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-53c51c/,1인 가구 틈새 수납 비교｜초슬림 선반,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-storage-auto-772373,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-772373/,1인 가구 캐리어 알아보기｜좁은 원룸 수납,1,혼자 사는 당신,1,혼자 사는 당신(1),LOW,일반 수준
2026-08-06-storage-auto-ae69e9,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-ae69e9/,틈새 선반 비교｜이동식 트롤리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-storage-auto-b1740f,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-b1740f/,1인 가구 홈트 알아보기｜원룸 운동용품,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-06-storage-auto-c25261,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-c25261/,1인 가구 서랍 정리 비교｜서랍 칸막이,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-storage-auto-d7c10d,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-d7c10d/,1인 가구 수납 알아보기｜좁은 공간 수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-07-cleaning-auto-5100a8,https://honsamnote.co.kr/blog/2026-08-07-cleaning-auto-5100a8/,혼자 사는 세탁 비용 정리｜드라이클리닝 대체,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-07-cleaning-auto-c3121d,https://honsamnote.co.kr/blog/2026-08-07-cleaning-auto-c3121d/,"혼자 사는 당신, 냉장고 속 퀴퀴한 냄새와 정체불명 식재료, 1시간 만에 깨끗하게 비우고 효율적으로 채우는 현실 솔루션",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-07-cleaning-auto-f340ae,https://honsamnote.co.kr/blog/2026-08-07-cleaning-auto-f340ae/,혼자사는직장인 냉장고 방법｜냉장고 냄새 제거,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-07-cost-auto-7256ba,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-7256ba/,"혼자 사는 직장인, 안 쓰는 대형 가구/가전 버리려니 막막하다면? 무료 수거 vs 유료 폐기, 돈 아끼는 현명한 처분 전략",1,현명한 선택,1,현명한 선택(1),LOW,일반 수준
2026-08-07-lifestyle-auto-0b115c,https://honsamnote.co.kr/blog/2026-08-07-lifestyle-auto-0b115c/,1인 가구 감정 해소 비교｜심리 상담 비용,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-07-safety-auto-22735c,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-22735c/,"혼자 사는 당신, 한밤중 반려동물 응급 상황 발생 시? 24시 동물병원 vs. 방문 진료 앱, 어떤 선택이 더 빠르고 안전할까?",1,혼자 사는 당신,1,혼자 사는 당신(1),LOW,일반 수준
2026-08-07-safety-auto-7d89fc,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-7d89fc/,"혼자 사는 당신, 우리 집 복도·엘리베이터·주차장에서 수상한 사람을 마주쳤을 때: 당황하지 않고 나를 지키는 현실적인 대처법",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
