source_slug,source_title,target_slug,target_title,relevance_score,relation_type,reason
2026-08-04-lifestyle-auto-dabdf3,"혼자 사는 직장인, 친구나 가족이 잠깐 머물겠다고 할 때, 내 공간 지키며 관계도 유지하는 현명한 대처법",2026-07-30-lifestyle-59,"1인 가구 직장인, 퇴근 후나 주말에 혼자 있을 때 자꾸 무기력해진다면? 당신의 생활 리듬을 되찾는 현실적인 방법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-04-lifestyle-auto-dabdf3,"혼자 사는 직장인, 친구나 가족이 잠깐 머물겠다고 할 때, 내 공간 지키며 관계도 유지하는 현명한 대처법",2026-07-30-lifestyle-61,"혼자 사는 직장인, 퇴근 후 찾아오는 쓸쓸함을 현명하게 다루는 3단계 루틴",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-04-lifestyle-auto-fd9e87,"혼자 사는 직장인, 친구와의 약속, 늘 밖에서만? 집에서 초대 vs. 밖에서 만남, 나에게 맞는 관계 최적화",2026-07-30-lifestyle-59,"1인 가구 직장인, 퇴근 후나 주말에 혼자 있을 때 자꾸 무기력해진다면? 당신의 생활 리듬을 되찾는 현실적인 방법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-04-safety-auto-61ce38,"혼자 사는 당신, 요리하다 칼에 깊게 베였을 때: 당황하지 않고 지혈과 응급처치하는 현실적인 방법",2026-07-30-safety-35,"혼자 사는 당신, 늦은 밤 퇴근 후 불안한 현관 보안 이대로 강화하세요",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-04-safety-auto-ceca45,창문 깨짐 방법｜유리 파편,2026-07-30-safety-35,"혼자 사는 당신, 늦은 밤 퇴근 후 불안한 현관 보안 이대로 강화하세요",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-04-storage-auto-225475,1인 가구 테이블 비교｜다용도 테이블,2026-07-30-storage-17,"직장인 원룸러, 좁은 집도 넓게 쓰는 '침실-거실' 공간분리 현실 가이드",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-04-storage-auto-225475,1인 가구 테이블 비교｜다용도 테이블,2026-07-30-storage-20,"바쁜 1인 가구 직장인, 퇴근 후에도 어지러운 주방? 딱 3단계로 끝내는 현실적인 정리법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-cleaning-auto-b9c84f,"혼자 사는 당신, 답답한 원룸 창문 밖 뿌연 먼지와 물때? 딱 30분, 안전하게 시야 트는 초간단 청소법",2026-07-30-cleaning-26,"퇴근 후 마주한 눅눅한 욕실, 1인 가구 화장실 곰팡이, 딱 30분이면 끝내는 완벽 제거 가이드",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-cleaning-auto-b9c84f,"혼자 사는 당신, 답답한 원룸 창문 밖 뿌연 먼지와 물때? 딱 30분, 안전하게 시야 트는 초간단 청소법",2026-07-30-cleaning-27,"혼자 사는 당신, 샤워실 배수구 냄새? 퇴근 후 15분 만에 잡는 법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-housing-auto-7ef549,"혼자 사는 직장인, 새집 인터넷·TV 가입! 통신 3사 vs 알뜰 결합 vs 지역 케이블, 내 돈 아끼는 현명한 선택 가이드",2026-07-30-housing-42,"내 첫 원룸 계약, 퇴근 후 15분으로 손해 없이 똑똑하게 확인하는 법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-housing-auto-7ef549,"혼자 사는 직장인, 새집 인터넷·TV 가입! 통신 3사 vs 알뜰 결합 vs 지역 케이블, 내 돈 아끼는 현명한 선택 가이드",2026-07-30-housing-43,"첫 관리비 고지서, 뭉뚱그려진 금액에 헷갈리는 1인 가구? 내 돈 지키는 항목별 확인법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-lifestyle-auto-420299,재택근무 루틴 알아보기｜재택근무 생활 리듬,2026-07-30-lifestyle-60,주말 무기력 해결 방법｜주말 계획,1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-safety-auto-d98bca,"혼자 사는 당신, 늦은 밤 갑자기 두꺼비집이 내려가거나 콘센트에서 스파크가 튈 때: 당황하지 않고 안전하게 확인하고 대처하는 법",2026-07-30-safety-33,"혼자 사는 당신, 갑자기 아플 때 후회하지 않을 '생활 비상 키트' 미리 준비하기",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-storage-auto-c8c36f,1인 가구 벽 수납 알아보기｜원룸 못 박기,2026-07-30-storage-17,"직장인 원룸러, 좁은 집도 넓게 쓰는 '침실-거실' 공간분리 현실 가이드",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-storage-auto-c8c36f,1인 가구 벽 수납 알아보기｜원룸 못 박기,2026-07-30-storage-20,"바쁜 1인 가구 직장인, 퇴근 후에도 어지러운 주방? 딱 3단계로 끝내는 현실적인 정리법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-05-storage-auto-d93cd5,"1인 가구 직장인, 좁은 원룸 벽면을 효율적으로 쓰고 싶다면? 페그보드 vs. 벽 선반, 내게 맞는 선택 기준 비교",2026-07-30-storage-17,"직장인 원룸러, 좁은 집도 넓게 쓰는 '침실-거실' 공간분리 현실 가이드",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-cleaning-auto-ba24cc,"혼자 사는 당신, 설거지 후 주방 싱크대 물이 안 내려가? 지금 당장 막힌 배수구 뻥 뚫는 현실적인 솔루션",2026-07-30-cleaning-25,"퇴근 후 지친 1인 가구, 10분씩 쪼개서 끝내는 주간 청소 루틴",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-food-auto-3a64d3,"혼자 사는 직장인, 국/찌개 한 번 끓이면 일주일 내내 먹어야 할 때? 질리지 않고 맛있게 즐기는 현명한 대용량 조리 & 소분법",2026-07-29-food-9,퇴근 후 지쳐도 괜찮아: 1인 가구 직장인이 냉장고 털어 일주일 식단을 미리 짜는 현실적인 방법,1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-food-auto-3a64d3,"혼자 사는 직장인, 국/찌개 한 번 끓이면 일주일 내내 먹어야 할 때? 질리지 않고 맛있게 즐기는 현명한 대용량 조리 & 소분법",2026-07-30-food-11,"퇴근 후 지친 당신, 냉장고 식재료 썩히지 않고 알뜰하게 다 먹는 보관 기간 가이드",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-food-auto-b02493,"혼자 사는 직장인, 대용량 통조림·건면·소스 앞에서 망설일 때: 소량 팩 vs. 대용량, 당신의 시간과 지갑을 위한 최적의 선택",2026-07-29-food-9,퇴근 후 지쳐도 괜찮아: 1인 가구 직장인이 냉장고 털어 일주일 식단을 미리 짜는 현실적인 방법,1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-housing-auto-36b1cd,"혼자 사는 직장인, 이사 나갈 때 보증금 깎일까 걱정? 원상회복 범위 알고 당당하게 돌려받는 법",2026-07-30-housing-42,"내 첫 원룸 계약, 퇴근 후 15분으로 손해 없이 똑똑하게 확인하는 법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-housing-auto-36b1cd,"혼자 사는 직장인, 이사 나갈 때 보증금 깎일까 걱정? 원상회복 범위 알고 당당하게 돌려받는 법",2026-07-30-housing-43,"첫 관리비 고지서, 뭉뚱그려진 금액에 헷갈리는 1인 가구? 내 돈 지키는 항목별 확인법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-housing-auto-5c27e6,"혼자 사는 직장인, 해외 파견/장기 출장 갈 때? 내 원룸 현명하게 단기 임대주고 돈 버는 법",2026-07-30-housing-42,"내 첫 원룸 계약, 퇴근 후 15분으로 손해 없이 똑똑하게 확인하는 법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-housing-auto-9d6fe3,"혼자 사는 직장인, 전월세 계약 만료로 이사 가려는데? 집주인에게 현명하게 통보하고 보증금 지키는 법",2026-07-30-housing-42,"내 첫 원룸 계약, 퇴근 후 15분으로 손해 없이 똑똑하게 확인하는 법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-lifestyle-auto-2e08db,"혼자 사는 직장인, 평일 연차나 공휴일에 생활 리듬이 무너진다면? 나만의 '갓생 휴일' 루틴으로 재정비하는 현실 가이드",2026-07-30-lifestyle-59,"1인 가구 직장인, 퇴근 후나 주말에 혼자 있을 때 자꾸 무기력해진다면? 당신의 생활 리듬을 되찾는 현실적인 방법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-lifestyle-auto-2e08db,"혼자 사는 직장인, 평일 연차나 공휴일에 생활 리듬이 무너진다면? 나만의 '갓생 휴일' 루틴으로 재정비하는 현실 가이드",2026-07-30-lifestyle-61,"혼자 사는 직장인, 퇴근 후 찾아오는 쓸쓸함을 현명하게 다루는 3단계 루틴",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-lifestyle-auto-7d8463,"혼자 사는 직장인, 퇴근 후 적당한 외부 활동 찾기가 망설여진다면? 소규모 취미 클래스 vs. 단기 체험 모임, 나에게 맞는 선택 기준",2026-07-30-lifestyle-59,"1인 가구 직장인, 퇴근 후나 주말에 혼자 있을 때 자꾸 무기력해진다면? 당신의 생활 리듬을 되찾는 현실적인 방법",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-lifestyle-auto-7d8463,"혼자 사는 직장인, 퇴근 후 적당한 외부 활동 찾기가 망설여진다면? 소규모 취미 클래스 vs. 단기 체험 모임, 나에게 맞는 선택 기준",2026-07-30-lifestyle-60,주말 무기력 해결 방법｜주말 계획,1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-lifestyle-auto-bf4537,1인 가구 이별 알아보기｜관계 단절 회복,2026-07-30-lifestyle-60,주말 무기력 해결 방법｜주말 계획,1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-lifestyle-auto-bf4537,1인 가구 이별 알아보기｜관계 단절 회복,2026-07-30-lifestyle-62,"퇴근 후 혼밥이 귀찮은 1인 가구, 매일 끼니 거르지 않고 건강 챙기는 현실적인 식사 루틴",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-safety-auto-063890,1인 가구 식중독 기준｜혼자 살 때 아플 때,2026-07-30-safety-35,"혼자 사는 당신, 늦은 밤 퇴근 후 불안한 현관 보안 이대로 강화하세요",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-safety-auto-063890,1인 가구 식중독 기준｜혼자 살 때 아플 때,2026-07-30-safety-37,나 혼자 사는 집에 불이 났다면? 당황하지 않고 대피하는 5단계 행동 수칙,1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-safety-auto-0b96ff,일산화탄소 경보기 비교｜경보기 오작동,2026-07-30-safety-35,"혼자 사는 당신, 늦은 밤 퇴근 후 불안한 현관 보안 이대로 강화하세요",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-safety-auto-0b96ff,일산화탄소 경보기 비교｜경보기 오작동,2026-07-30-safety-37,나 혼자 사는 집에 불이 났다면? 당황하지 않고 대피하는 5단계 행동 수칙,1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-safety-auto-5817e5,1인가구 재난대비 체크리스트｜태풍 대비,2026-07-30-safety-35,"혼자 사는 당신, 늦은 밤 퇴근 후 불안한 현관 보안 이대로 강화하세요",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-safety-auto-5817e5,1인가구 재난대비 체크리스트｜태풍 대비,2026-07-30-safety-37,나 혼자 사는 집에 불이 났다면? 당황하지 않고 대피하는 5단계 행동 수칙,1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-safety-auto-b35351,방문자 응대 체크리스트｜현관문,2026-07-30-safety-35,"혼자 사는 당신, 늦은 밤 퇴근 후 불안한 현관 보안 이대로 강화하세요",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-safety-auto-d2f981,"혼자 사는 당신, 늦은 밤 귀갓길 불안할 때? 호신용 경보기 vs. 스마트폰 호신 앱, 나에게 맞는 선택은?",2026-07-30-safety-35,"혼자 사는 당신, 늦은 밤 퇴근 후 불안한 현관 보안 이대로 강화하세요",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
2026-08-06-storage-auto-11ba62,"1인 가구 직장인, 좁은 원룸 거실 '앉을 자리도, 수납도 부족'하다면? 수납 스툴 vs. 수납 벤치, 현명하게 고르는 법",2026-07-30-storage-17,"직장인 원룸러, 좁은 집도 넓게 쓰는 '침실-거실' 공간분리 현실 가이드",1,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 1)
